FLUKE 289;  V1.16;  32760112 Ammann

To display full timestamps use Format Cells �m/d/y hh:mm:ss.0'

Start Time;Stop Time;Elapsed Time;Interval;Total readings;Intervals;Input Events;Session Name
25.08.2020 20:03:28;25.08.2020 20:13:26;0:09:58;0:00:01;606;599;14;Circuit 1
Max Time;Max;Average;Min;Min Time;Scaling;
25.08.2020 20:03:40;5,4262 A AC;3,8067 A AC;0,0000 A AC;25.08.2020 20:03:28;(none)

Reading;Sample;Start Time;Duration;Max Time;Max;Average;Min Time;Min;Description;Stop Time
182;Sample;5,3202;25.08.2020 20:06:25,9;5,32172
182;Min;5,3202;25.08.2020 20:06:25,9
182;Max;5,3241;25.08.2020 20:06:26,8
183;Sample;5,3241;25.08.2020 20:06:26,9;5,32437
183;Min;5,3238;25.08.2020 20:06:27,1
183;Max;5,3253;25.08.2020 20:06:27,8
184;Sample;5,3248;25.08.2020 20:06:27,9;5,32468
184;Min;5,3236;25.08.2020 20:06:28,0
184;Max;5,3254;25.08.2020 20:06:28,6
185;Sample;5,3253;25.08.2020 20:06:28,9;5,32501
185;Max;5,3253;25.08.2020 20:06:28,9
185;Min;5,3248;25.08.2020 20:06:29,1
186;Sample;5,325;25.08.2020 20:06:29,9;5,32668
186;Min;5,325;25.08.2020 20:06:29,9
186;Max;5,3277;25.08.2020 20:06:30,4
187;Sample;5,3272;25.08.2020 20:06:30,9;5,31766666666667
187;Max;5,3272;25.08.2020 20:06:30,9
187;Min;5,3111;25.08.2020 20:06:31,4
188;Sample;5,3153;25.08.2020 20:06:31,8;5,32068
188;Min;5,3153;25.08.2020 20:06:31,8
188;Max;5,3259;25.08.2020 20:06:32,5
189;Sample;5,3221;25.08.2020 20:06:32,8;5,32245
189;Max;5,3246;25.08.2020 20:06:33,4
189;Min;5,3205;25.08.2020 20:06:33,7
190;Sample;5,3205;25.08.2020 20:06:33,8;5,32066
190;Min;5,32;25.08.2020 20:06:34,4
190;Max;5,3227;25.08.2020 20:06:34,7
191;Sample;5,324;25.08.2020 20:06:34,8;5,32446
191;Min;5,324;25.08.2020 20:06:34,8
191;Max;5,3248;25.08.2020 20:06:35,0
192;Sample;5,3238;25.08.2020 20:06:35,8;5,32332
192;Max;5,324;25.08.2020 20:06:36,2
192;Min;5,3226;25.08.2020 20:06:36,7
193;Sample;5,3223;25.08.2020 20:06:36,8;5,32161
193;Max;5,3223;25.08.2020 20:06:36,8
193;Min;5,3206;25.08.2020 20:06:37,7
194;Sample;5,3203;25.08.2020 20:06:37,8;5,32008
194;Max;5,3205;25.08.2020 20:06:38,2
194;Min;5,3195;25.08.2020 20:06:38,6
195;Sample;5,3198;25.08.2020 20:06:38,8;5,31976
195;Max;5,3198;25.08.2020 20:06:38,8
195;Min;5,3197;25.08.2020 20:06:39,5
196;Sample;5,3196;25.08.2020 20:06:39,9;5,31959
196;Max;5,3196;25.08.2020 20:06:39,9
196;Min;5,3195;25.08.2020 20:06:40,8
197;Sample;5,316;25.08.2020 20:06:40,9;5,31509
197;Max;5,316;25.08.2020 20:06:40,9
197;Min;5,3142;25.08.2020 20:06:41,4
198;Sample;5,3151;25.08.2020 20:06:41,9;5,31493
198;Min;5,3138;25.08.2020 20:06:42,3
198;Max;5,3161;25.08.2020 20:06:42,8
199;Sample;5,3172;25.08.2020 20:06:42,9;5,31724
199;Max;5,3178;25.08.2020 20:06:43,5
199;Min;5,3164;25.08.2020 20:06:43,8
200;Sample;5,3163;25.08.2020 20:06:43,9;5,31596
200;Max;5,3164;25.08.2020 20:06:44,0
200;Min;5,3155;25.08.2020 20:06:44,7
201;Sample;5,3157;25.08.2020 20:06:44,9;5,31566
201;Max;5,3157;25.08.2020 20:06:44,9
201;Min;5,3156;25.08.2020 20:06:45,0
202;Sample;5,3157;25.08.2020 20:06:45,9;5,31558
202;Max;5,3157;25.08.2020 20:06:45,9
202;Min;5,3154;25.08.2020 20:06:46,8
203;Sample;5,3154;25.08.2020 20:06:46,9;5,31552222222222
203;Min;5,3154;25.08.2020 20:06:46,9
203;Max;5,3157;25.08.2020 20:06:47,6
204;Sample;5,3156;25.08.2020 20:06:47,8;5,31557
204;Max;5,3156;25.08.2020 20:06:47,8
204;Min;5,3154;25.08.2020 20:06:48,7
205;Sample;5,311;25.08.2020 20:06:48,8;5,31025
205;Max;5,311;25.08.2020 20:06:48,8
205;Min;5,3081;25.08.2020 20:06:49,7
206;Sample;5,3098;25.08.2020 20:06:49,8;5,31224
206;Min;5,3098;25.08.2020 20:06:49,8
206;Max;5,3134;25.08.2020 20:06:50,5
207;Sample;5,3128;25.08.2020 20:06:50,8;5,31387
207;Min;5,3128;25.08.2020 20:06:50,8
207;Max;5,3144;25.08.2020 20:06:51,2
208;Sample;5,3137;25.08.2020 20:06:51,8;5,31365
208;Max;5,3161;25.08.2020 20:06:52,6
208;Min;5,3093;25.08.2020 20:06:52,7
209;Sample;5,303;25.08.2020 20:06:52,8;5,30191
209;Max;5,303;25.08.2020 20:06:52,8
209;Min;5,3015;25.08.2020 20:06:53,2
210;Sample;5,3022;25.08.2020 20:06:53,8;5,3025
210;Min;5,3021;25.08.2020 20:06:53,9
210;Max;5,3041;25.08.2020 20:06:54,6
211;Sample;5,3027;25.08.2020 20:06:54,8;5,30265
211;Max;5,3034;25.08.2020 20:06:55,0
211;Min;5,3018;25.08.2020 20:06:55,7
212;Sample;5,3029;25.08.2020 20:06:55,8;5,30141
212;Max;5,303;25.08.2020 20:06:55,9
212;Min;5,298;25.08.2020 20:06:56,8
213;Sample;5,298;25.08.2020 20:06:56,9;5,29768
213;Max;5,298;25.08.2020 20:06:56,9
213;Min;5,2953;25.08.2020 20:06:57,8
214;Sample;5,2928;25.08.2020 20:06:57,9;5,29624
214;Min;5,2922;25.08.2020 20:06:58,0
214;Max;5,2987;25.08.2020 20:06:58,8
215;Sample;5,2989;25.08.2020 20:06:58,9;5,29714
215;Max;5,2989;25.08.2020 20:06:58,9
215;Min;5,2951;25.08.2020 20:06:59,8
216;Sample;5,2952;25.08.2020 20:06:59,9;5,30439
216;Min;5,2951;25.08.2020 20:07:00,0
216;Max;5,3091;25.08.2020 20:07:00,5
217;Sample;5,3094;25.08.2020 20:07:00,9;5,30891
217;Max;5,3095;25.08.2020 20:07:01,0
217;Min;5,3081;25.08.2020 20:07:01,8
218;Sample;5,3082;25.08.2020 20:07:01,9;5,30969
218;Min;5,3081;25.08.2020 20:07:02,0
218;Max;5,3114;25.08.2020 20:07:02,8
219;Sample;5,3117;25.08.2020 20:07:02,9;5,31029
219;Max;5,3129;25.08.2020 20:07:03,5
219;Min;5,3001;25.08.2020 20:07:03,8
220;Sample;5,2993;25.08.2020 20:07:03,9;5,30372
220;Min;5,2993;25.08.2020 20:07:03,9
220;Max;5,3112;25.08.2020 20:07:04,7
221;Sample;5,3118;25.08.2020 20:07:04,9;5,3159
221;Min;5,3118;25.08.2020 20:07:04,9
221;Max;5,3175;25.08.2020 20:07:05,2
222;Sample;5,3168;25.08.2020 20:07:05,8;5,31673
222;Min;5,3138;25.08.2020 20:07:06,1
222;Max;5,3204;25.08.2020 20:07:06,7
223;Sample;5,3209;25.08.2020 20:07:06,8;5,32096
223;Max;5,3213;25.08.2020 20:07:06,9
223;Min;5,3206;25.08.2020 20:07:07,7
224;Sample;5,3205;25.08.2020 20:07:07,8;5,31958
224;Max;5,3205;25.08.2020 20:07:07,8
224;Min;5,3188;25.08.2020 20:07:08,7
225;Sample;5,3188;25.08.2020 20:07:08,8;5,31939
225;Min;5,3183;25.08.2020 20:07:09,0
225;Max;5,3205;25.08.2020 20:07:09,7
226;Sample;5,3205;25.08.2020 20:07:09,8;5,32226
226;Min;5,3205;25.08.2020 20:07:09,8
226;Max;5,3272;25.08.2020 20:07:10,7
227;Sample;5,3289;25.08.2020 20:07:10,8;5,33077
227;Min;5,3289;25.08.2020 20:07:10,8
227;Max;5,3317;25.08.2020 20:07:11,2
228;Sample;5,3312;25.08.2020 20:07:11,8;5,33016
228;Max;5,3315;25.08.2020 20:07:12,1
228;Min;5,329;25.08.2020 20:07:12,3
229;Sample;5,3284;25.08.2020 20:07:12,8;5,32684
229;Max;5,3284;25.08.2020 20:07:12,8
229;Min;5,3262;25.08.2020 20:07:13,7
230;Sample;5,3282;25.08.2020 20:07:13,9;5,32954
230;Min;5,3282;25.08.2020 20:07:13,9
230;Max;5,332;25.08.2020 20:07:14,8
231;Sample;5,3319;25.08.2020 20:07:14,9;5,33185
231;Max;5,3319;25.08.2020 20:07:14,9
231;Min;5,3318;25.08.2020 20:07:15,4
232;Sample;5,3318;25.08.2020 20:07:15,9;5,33181
232;Min;5,3318;25.08.2020 20:07:15,9
232;Max;5,3319;25.08.2020 20:07:16,8
233;Sample;5,332;25.08.2020 20:07:16,9;5,33214
233;Min;5,332;25.08.2020 20:07:16,9
233;Max;5,3322;25.08.2020 20:07:17,3
234;Sample;5,3323;25.08.2020 20:07:17,9;5,33261
234;Min;5,3323;25.08.2020 20:07:17,9
234;Max;5,3329;25.08.2020 20:07:18,7
235;Sample;5,333;25.08.2020 20:07:18,9;5,33416
235;Min;5,333;25.08.2020 20:07:18,9
235;Max;5,3354;25.08.2020 20:07:19,4
236;Sample;5,3351;25.08.2020 20:07:19,9;5,33521
236;Min;5,3348;25.08.2020 20:07:20,4
236;Max;5,3358;25.08.2020 20:07:20,8
237;Sample;5,3361;25.08.2020 20:07:20,9;5,33422222222222
237;Max;5,3361;25.08.2020 20:07:20,9
237;Min;5,3321;25.08.2020 20:07:21,3
238;Sample;5,335;25.08.2020 20:07:21,8;5,33283
238;Max;5,3352;25.08.2020 20:07:21,9
238;Min;5,3316;25.08.2020 20:07:22,2
239;Sample;5,3322;25.08.2020 20:07:22,8;5,33467
239;Min;5,3322;25.08.2020 20:07:22,8
239;Max;5,3353;25.08.2020 20:07:23,0
240;Sample;5,3348;25.08.2020 20:07:23,8;5,33451
240;Max;5,3348;25.08.2020 20:07:23,8
240;Min;5,3342;25.08.2020 20:07:24,1
241;Sample;5,3339;25.08.2020 20:07:24,8;5,33131
241;Max;5,3339;25.08.2020 20:07:24,8
241;Min;5,3294;25.08.2020 20:07:25,4
242;Sample;5,3301;25.08.2020 20:07:25,8;5,32964
242;Max;5,3301;25.08.2020 20:07:25,8
242;Min;5,3285;25.08.2020 20:07:26,5
243;Sample;5,331;25.08.2020 20:07:26,8;5,32884
243;Max;5,3311;25.08.2020 20:07:26,9
243;Min;5,3243;25.08.2020 20:07:27,7
244;Sample;5,3246;25.08.2020 20:07:27,8;5,32519
244;Min;5,3243;25.08.2020 20:07:27,9
244;Max;5,3274;25.08.2020 20:07:28,7
245;Sample;5,3284;25.08.2020 20:07:28,8;5,32825
245;Min;5,3265;25.08.2020 20:07:29,1
245;Max;5,3294;25.08.2020 20:07:29,7
246;Sample;5,3292;25.08.2020 20:07:29,8;5,32838
246;Max;5,3294;25.08.2020 20:07:30,0
246;Min;5,3274;25.08.2020 20:07:30,7
247;Sample;5,3302;25.08.2020 20:07:30,9;5,32971
247;Max;5,3313;25.08.2020 20:07:31,1
247;Min;5,3279;25.08.2020 20:07:31,8
248;Sample;5,3278;25.08.2020 20:07:31,9;5,32694
248;Max;5,3278;25.08.2020 20:07:31,9
248;Min;5,3254;25.08.2020 20:07:32,7
249;Sample;5,3256;25.08.2020 20:07:32,9;5,32547
249;Max;5,3256;25.08.2020 20:07:32,9
249;Min;5,3252;25.08.2020 20:07:33,8
250;Sample;5,3252;25.08.2020 20:07:33,9;5,32512
250;Max;5,3252;25.08.2020 20:07:33,9
250;Min;5,3251;25.08.2020 20:07:34,1
251;Sample;5,3252;25.08.2020 20:07:34,9;5,32536
251;Min;5,3252;25.08.2020 20:07:34,9
251;Max;5,3256;25.08.2020 20:07:35,8
252;Sample;5,3256;25.08.2020 20:07:35,9;5,32565
252;Min;5,3256;25.08.2020 20:07:35,9
252;Max;5,3258;25.08.2020 20:07:36,1
253;Sample;5,3258;25.08.2020 20:07:36,9;5,32728
253;Max;5,3288;25.08.2020 20:07:37,1
253;Min;5,3254;25.08.2020 20:07:37,3
254;Sample;5,3261;25.08.2020 20:07:37,9;5,32304
254;Max;5,3261;25.08.2020 20:07:37,9
254;Min;5,3214;25.08.2020 20:07:38,2
255;Sample;5,3249;25.08.2020 20:07:38,9;5,31646666666667
255;Max;5,3249;25.08.2020 20:07:38,9
255;Min;5,3136;25.08.2020 20:07:39,3
256;Sample;5,3108;25.08.2020 20:07:39,8;5,31115
256;Max;5,3132;25.08.2020 20:07:40,4
256;Min;5,302;25.08.2020 20:07:40,7
257;Sample;5,2997;25.08.2020 20:07:40,8;5,29861
257;Max;5,2997;25.08.2020 20:07:40,8
257;Min;5,2979;25.08.2020 20:07:41,3
258;Sample;5,2992;25.08.2020 20:07:41,8;5,29913
258;Min;5,2973;25.08.2020 20:07:42,0
258;Max;5,3004;25.08.2020 20:07:42,7
259;Sample;5,3004;25.08.2020 20:07:42,8;5,30052
259;Max;5,3014;25.08.2020 20:07:43,1
259;Min;5,2982;25.08.2020 20:07:43,7
260;Sample;5,2977;25.08.2020 20:07:43,8;5,30033
260;Min;5,2977;25.08.2020 20:07:43,8
260;Max;5,3032;25.08.2020 20:07:44,5
261;Sample;5,3028;25.08.2020 20:07:44,8;5,30058
261;Max;5,3028;25.08.2020 20:07:44,8
261;Min;5,2985;25.08.2020 20:07:45,3
262;Sample;5,2997;25.08.2020 20:07:45,8;5,29929
262;Max;5,3014;25.08.2020 20:07:46,0
262;Min;5,2969;25.08.2020 20:07:46,5
263;Sample;5,2999;25.08.2020 20:07:46,8;5,29829
263;Max;5,3001;25.08.2020 20:07:46,9
263;Min;5,2963;25.08.2020 20:07:47,3
264;Sample;5,2984;25.08.2020 20:07:47,9;5,30727
264;Min;5,2963;25.08.2020 20:07:48,0
264;Max;5,3115;25.08.2020 20:07:48,4
265;Sample;5,3098;25.08.2020 20:07:48,9;5,31002
265;Max;5,3117;25.08.2020 20:07:49,1
265;Min;5,3077;25.08.2020 20:07:49,6
266;Sample;5,3088;25.08.2020 20:07:49,9;5,30728
266;Max;5,3088;25.08.2020 20:07:49,9
266;Min;5,3063;25.08.2020 20:07:50,5
267;Sample;5,3068;25.08.2020 20:07:50,9;5,3079
267;Min;5,3068;25.08.2020 20:07:50,9
267;Max;5,3096;25.08.2020 20:07:51,8
268;Sample;5,3096;25.08.2020 20:07:51,9;5,30789
268;Max;5,3096;25.08.2020 20:07:51,9
268;Min;5,3072;25.08.2020 20:07:52,2
269;Sample;5,3073;25.08.2020 20:07:52,9;5,30845
269;Min;5,3073;25.08.2020 20:07:52,9
269;Max;5,3114;25.08.2020 20:07:53,8
270;Sample;5,3117;25.08.2020 20:07:53,9;5,30887
270;Max;5,3118;25.08.2020 20:07:54,1
270;Min;5,3058;25.08.2020 20:07:54,7
271;Sample;5,3093;25.08.2020 20:07:54,9;5,31264444444444
271;Min;5,3093;25.08.2020 20:07:54,9
271;Max;5,3134;25.08.2020 20:07:55,3
272;Sample;5,3139;25.08.2020 20:07:55,8;5,31349
272;Max;5,3141;25.08.2020 20:07:55,9
272;Min;5,3126;25.08.2020 20:07:56,2
273;Sample;5,3129;25.08.2020 20:07:56,8;5,31348
273;Min;5,3129;25.08.2020 20:07:56,8
273;Max;5,3139;25.08.2020 20:07:57,4
274;Sample;5,3138;25.08.2020 20:07:57,8;5,31307
274;Max;5,3138;25.08.2020 20:07:57,8
274;Min;5,3124;25.08.2020 20:07:58,2
275;Sample;5,3132;25.08.2020 20:07:58,8;5,31334
275;Min;5,3132;25.08.2020 20:07:58,8
275;Max;5,3135;25.08.2020 20:07:58,9
276;Sample;5,3157;25.08.2020 20:07:59,8;5,31726
276;Min;5,3157;25.08.2020 20:07:59,8
276;Max;5,318;25.08.2020 20:08:00,5
277;Sample;5,3163;25.08.2020 20:08:00,8;5,31385
277;Max;5,3165;25.08.2020 20:08:01,1
277;Min;5,3096;25.08.2020 20:08:01,7
278;Sample;5,3097;25.08.2020 20:08:01,8;5,31263
278;Min;5,3097;25.08.2020 20:08:01,8
278;Max;5,3143;25.08.2020 20:08:02,3
279;Sample;5,314;25.08.2020 20:08:02,8;5,31757
279;Min;5,314;25.08.2020 20:08:02,8
279;Max;5,3196;25.08.2020 20:08:03,7
280;Sample;5,32;25.08.2020 20:08:03,8;5,32039
280;Min;5,32;25.08.2020 20:08:03,8
280;Max;5,3208;25.08.2020 20:08:04,3
281;Sample;5,3202;25.08.2020 20:08:04,9;5,31933
281;Max;5,3203;25.08.2020 20:08:05,0
281;Min;5,3187;25.08.2020 20:08:05,5
282;Sample;5,3192;25.08.2020 20:08:05,9;5,3189
282;Min;5,3186;25.08.2020 20:08:06,4
282;Max;5,3193;25.08.2020 20:08:06,8
283;Sample;5,3193;25.08.2020 20:08:06,9;5,31934
283;Min;5,3191;25.08.2020 20:08:07,0
283;Max;5,3195;25.08.2020 20:08:07,8
284;Sample;5,3195;25.08.2020 20:08:07,9;5,31936
284;Max;5,3195;25.08.2020 20:08:07,9
284;Min;5,3191;25.08.2020 20:08:08,8
285;Sample;5,3192;25.08.2020 20:08:08,9;5,31857
285;Max;5,3194;25.08.2020 20:08:09,2
285;Min;5,3165;25.08.2020 20:08:09,7
286;Sample;5,3162;25.08.2020 20:08:09,9;5,31742
286;Min;5,3161;25.08.2020 20:08:10,1
286;Max;5,3195;25.08.2020 20:08:10,4
287;Sample;5,317;25.08.2020 20:08:10,9;5,31858
287;Min;5,317;25.08.2020 20:08:10,9
287;Max;5,32;25.08.2020 20:08:11,3
288;Sample;5,3185;25.08.2020 20:08:11,9;5,31827
288;Max;5,3192;25.08.2020 20:08:12,2
288;Min;5,3171;25.08.2020 20:08:12,3
289;Sample;5,3185;25.08.2020 20:08:12,9;5,31902222222222
289;Min;5,3184;25.08.2020 20:08:13,0
289;Max;5,3194;25.08.2020 20:08:13,3
290;Sample;5,3188;25.08.2020 20:08:13,8;5,3174
290;Max;5,3188;25.08.2020 20:08:13,8
290;Min;5,3163;25.08.2020 20:08:14,4
291;Sample;5,3168;25.08.2020 20:08:14,8;5,31602
291;Max;5,3168;25.08.2020 20:08:14,8
291;Min;5,3155;25.08.2020 20:08:15,7
292;Sample;5,3152;25.08.2020 20:08:15,8;5,31508
292;Min;5,3144;25.08.2020 20:08:16,2
292;Max;5,3154;25.08.2020 20:08:16,6
293;Sample;5,3155;25.08.2020 20:08:16,8;5,31532
293;Max;5,3156;25.08.2020 20:08:17,0
293;Min;5,313;25.08.2020 20:08:17,7
294;Sample;5,3121;25.08.2020 20:08:17,8;5,31105
294;Max;5,3125;25.08.2020 20:08:18,4
294;Min;5,3085;25.08.2020 20:08:18,7
295;Sample;5,3083;25.08.2020 20:08:18,8;5,3086
295;Min;5,3076;25.08.2020 20:08:19,0
295;Max;5,3092;25.08.2020 20:08:19,2
296;Sample;5,3079;25.08.2020 20:08:19,8;5,30688
296;Max;5,3079;25.08.2020 20:08:19,8
296;Min;5,3057;25.08.2020 20:08:20,7
297;Sample;5,3049;25.08.2020 20:08:20,8;5,30491
297;Min;5,3036;25.08.2020 20:08:21,3
297;Max;5,3082;25.08.2020 20:08:21,6
298;Sample;5,3042;25.08.2020 20:08:21,9;5,30348
298;Max;5,3043;25.08.2020 20:08:22,2
298;Min;5,3019;25.08.2020 20:08:22,8
299;Sample;5,3016;25.08.2020 20:08:22,9;5,30148
299;Min;5,3;25.08.2020 20:08:23,2
299;Max;5,3023;25.08.2020 20:08:23,6
300;Sample;5,3011;25.08.2020 20:08:23,9;5,30058
300;Max;5,3012;25.08.2020 20:08:24,0
300;Min;5,3002;25.08.2020 20:08:24,4
301;Sample;5,3;25.08.2020 20:08:24,9;5,29972
301;Max;5,3001;25.08.2020 20:08:25,1
301;Min;5,2976;25.08.2020 20:08:25,8
302;Sample;5,2964;25.08.2020 20:08:25,9;5,29617
302;Min;5,2954;25.08.2020 20:08:26,1
302;Max;5,2976;25.08.2020 20:08:26,6
303;Sample;5,2957;25.08.2020 20:08:26,9;5,29616
303;Min;5,2953;25.08.2020 20:08:27,0
303;Max;5,2971;25.08.2020 20:08:27,3
304;Sample;5,297;25.08.2020 20:08:27,9;5,29347
304;Max;5,2976;25.08.2020 20:08:28,1
304;Min;5,2825;25.08.2020 20:08:28,8
305;Sample;5,2819;25.08.2020 20:08:28,9;5,28168
305;Min;5,2806;25.08.2020 20:08:29,5
305;Max;5,2823;25.08.2020 20:08:29,8
306;Sample;5,2824;25.08.2020 20:08:29,9;5,28263
306;Min;5,2818;25.08.2020 20:08:30,1
306;Max;5,2842;25.08.2020 20:08:30,8
307;Sample;5,2848;25.08.2020 20:08:30,9;5,28494444444445
307;Max;5,2858;25.08.2020 20:08:31,2
307;Min;5,2825;25.08.2020 20:08:31,7
308;Sample;5,2837;25.08.2020 20:08:31,8;5,28438
308;Min;5,2834;25.08.2020 20:08:32,4
308;Max;5,2857;25.08.2020 20:08:32,6
309;Sample;5,2853;25.08.2020 20:08:32,8;5,28521
309;Max;5,2853;25.08.2020 20:08:32,8
309;Min;5,2851;25.08.2020 20:08:33,1
310;Sample;5,2853;25.08.2020 20:08:33,8;5,28409
310;Min;5,2825;25.08.2020 20:08:34,1
310;Max;5,2861;25.08.2020 20:08:34,7
311;Sample;5,2837;25.08.2020 20:08:34,8;5,2851
311;Min;5,2837;25.08.2020 20:08:34,8
311;Max;5,2866;25.08.2020 20:08:35,6
312;Sample;5,2807;25.08.2020 20:08:35,8;5,29001
312;Min;5,2756;25.08.2020 20:08:35,9
312;Max;5,295;25.08.2020 20:08:36,2
313;Sample;5,2957;25.08.2020 20:08:36,8;5,29586
313;Max;5,2968;25.08.2020 20:08:37,0
313;Min;5,2952;25.08.2020 20:08:37,6
314;Sample;5,295;25.08.2020 20:08:37,8;5,29539
314;Min;5,2949;25.08.2020 20:08:38,0
314;Max;5,2967;25.08.2020 20:08:38,7
315;Sample;5,2991;25.08.2020 20:08:38,8;5,30732
315;Min;5,2991;25.08.2020 20:08:38,8
315;Max;5,3119;25.08.2020 20:08:39,8
316;Sample;5,3113;25.08.2020 20:08:39,9;5,31118
316;Max;5,3117;25.08.2020 20:08:40,2
316;Min;5,3103;25.08.2020 20:08:40,5
317;Sample;5,3121;25.08.2020 20:08:40,9;5,3121
317;Max;5,3129;25.08.2020 20:08:41,3
317;Min;5,3114;25.08.2020 20:08:41,6
318;Sample;5,3122;25.08.2020 20:08:41,9;5,31032
318;Max;5,3122;25.08.2020 20:08:41,9
318;Min;5,3088;25.08.2020 20:08:42,1
319;Sample;5,3087;25.08.2020 20:08:42,9;5,3088
319;Min;5,3067;25.08.2020 20:08:43,1
319;Max;5,3106;25.08.2020 20:08:43,8
320;Sample;5,3106;25.08.2020 20:08:43,9;5,31053
320;Min;5,3099;25.08.2020 20:08:44,6
320;Max;5,312;25.08.2020 20:08:44,8
321;Sample;5,3132;25.08.2020 20:08:44,9;5,30776
321;Max;5,3137;25.08.2020 20:08:45,0
321;Min;5,3015;25.08.2020 20:08:45,2
322;Sample;5,3092;25.08.2020 20:08:45,9;5,30924
322;Min;5,3086;25.08.2020 20:08:46,3
322;Max;5,3097;25.08.2020 20:08:46,7
323;Sample;5,3086;25.08.2020 20:08:46,9;5,30907
323;Min;5,3086;25.08.2020 20:08:46,9
323;Max;5,3102;25.08.2020 20:08:47,8
324;Sample;5,3122;25.08.2020 20:08:47,9;5,31141111111111
324;Max;5,3122;25.08.2020 20:08:47,9
324;Min;5,3101;25.08.2020 20:08:48,7
325;Sample;5,3101;25.08.2020 20:08:48,8;5,30972
325;Max;5,3104;25.08.2020 20:08:48,9
325;Min;5,3093;25.08.2020 20:08:49,3
326;Sample;5,3093;25.08.2020 20:08:49,8;5,30931
326;Max;5,3094;25.08.2020 20:08:49,9
326;Min;5,3092;25.08.2020 20:08:50,4
327;Sample;5,3114;25.08.2020 20:08:50,8;5,31092
327;Min;5,3093;25.08.2020 20:08:51,0
327;Max;5,3123;25.08.2020 20:08:51,6
328;Sample;5,3116;25.08.2020 20:08:51,8;5,31168
328;Min;5,3112;25.08.2020 20:08:52,3
328;Max;5,312;25.08.2020 20:08:52,7
329;Sample;5,3115;25.08.2020 20:08:52,8;5,31025
329;Max;5,3115;25.08.2020 20:08:52,8
329;Min;5,3085;25.08.2020 20:08:53,7
330;Sample;5,3082;25.08.2020 20:08:53,8;5,30945
330;Min;5,3082;25.08.2020 20:08:53,8
330;Max;5,3106;25.08.2020 20:08:54,5
331;Sample;5,3104;25.08.2020 20:08:54,8;5,31043
331;Min;5,3104;25.08.2020 20:08:54,8
331;Max;5,3105;25.08.2020 20:08:55,1
332;Sample;5,3103;25.08.2020 20:08:55,8;5,31057
332;Min;5,3103;25.08.2020 20:08:55,8
332;Max;5,3109;25.08.2020 20:08:56,8
333;Sample;5,3109;25.08.2020 20:08:56,9;5,31129
333;Min;5,3109;25.08.2020 20:08:56,9
333;Max;5,3116;25.08.2020 20:08:57,8
334;Sample;5,3116;25.08.2020 20:08:57,9;5,3102
334;Max;5,3117;25.08.2020 20:08:58,1
334;Min;5,308;25.08.2020 20:08:58,6
335;Sample;5,3116;25.08.2020 20:08:58,9;5,31034
335;Max;5,3118;25.08.2020 20:08:59,0
335;Min;5,3085;25.08.2020 20:08:59,4
336;Sample;5,3109;25.08.2020 20:08:59,9;5,31174
336;Min;5,3107;25.08.2020 20:09:00,0
336;Max;5,3137;25.08.2020 20:09:00,8
337;Sample;5,3142;25.08.2020 20:09:00,9;5,31396
337;Max;5,3147;25.08.2020 20:09:01,2
337;Min;5,3128;25.08.2020 20:09:01,4
338;Sample;5,3136;25.08.2020 20:09:01,9;5,31469
338;Min;5,3132;25.08.2020 20:09:02,2
338;Max;5,3157;25.08.2020 20:09:02,6
339;Sample;5,3156;25.08.2020 20:09:02,9;5,31562
339;Min;5,3155;25.08.2020 20:09:03,1
339;Max;5,3158;25.08.2020 20:09:03,5
340;Sample;5,3156;25.08.2020 20:09:03,9;5,31756
340;Min;5,3156;25.08.2020 20:09:03,9
340;Max;5,3268;25.08.2020 20:09:04,8
341;Sample;5,329;25.08.2020 20:09:04,9;5,32977777777778
341;Max;5,3317;25.08.2020 20:09:05,3
341;Min;5,3269;25.08.2020 20:09:05,7
342;Sample;5,3266;25.08.2020 20:09:05,8;5,32684
342;Max;5,3289;25.08.2020 20:09:06,2
342;Min;5,3248;25.08.2020 20:09:06,6
343;Sample;5,3261;25.08.2020 20:09:06,8;5,32684
343;Max;5,3294;25.08.2020 20:09:07,1
343;Min;5,3253;25.08.2020 20:09:07,5
344;Sample;5,3276;25.08.2020 20:09:07,8;5,32785
344;Min;5,3273;25.08.2020 20:09:08,2
344;Max;5,3287;25.08.2020 20:09:08,6
345;Sample;5,3286;25.08.2020 20:09:08,8;5,32921
345;Min;5,3286;25.08.2020 20:09:08,8
345;Max;5,3299;25.08.2020 20:09:09,7
346;Sample;5,33;25.08.2020 20:09:09,8;5,32848
346;Max;5,33;25.08.2020 20:09:09,8
346;Min;5,3277;25.08.2020 20:09:10,0
347;Sample;5,3279;25.08.2020 20:09:10,8;5,32548
347;Max;5,3279;25.08.2020 20:09:10,8
347;Min;5,3185;25.08.2020 20:09:11,6
348;Sample;5,321;25.08.2020 20:09:11,8;5,32154
348;Min;5,321;25.08.2020 20:09:11,8
348;Max;5,3223;25.08.2020 20:09:12,5
349;Sample;5,3223;25.08.2020 20:09:12,8;5,32168
349;Max;5,3223;25.08.2020 20:09:12,8
349;Min;5,3212;25.08.2020 20:09:13,8
350;Sample;5,3209;25.08.2020 20:09:13,9;5,3208
350;Max;5,3219;25.08.2020 20:09:14,5
350;Min;5,3188;25.08.2020 20:09:14,7
351;Sample;5,3186;25.08.2020 20:09:14,9;5,31975
